Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
10.0,14:47.75,,Sally KIPYEGO,19 DEC 1985,KEN,4,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1187.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14289173,toplist
11.0,14:53.32,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,6,,"Hayward Field, Eugene, OR (USA)",30 MAY 2015,1176.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14288936,toplist
12.0,14:54.71,,Mimi BELETE,09 JUN 1988,BRN,1,,Heusden-Zolder (BEL),18 JUL 2015,1173.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14270503,toplist
13.0,14:55.49,,Irene JELAGAT,10 DEC 1988,KEN,5,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1172.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14289013,toplist
14.0,14:57.23,,Molly HUDDLE,31 AUG 1984,USA,1f2,,"Waltham, MA (USA)",13 JUN 2015,1168.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14313054,toplist
15.0,14:57.33,,Gotytom GEBRESLASE,15 JAN 1995,ETH,2,,Heusden-Zolder (BEL),18 JUL 2015,1168.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14477379,toplist
16.0,14:58.54,,Magdalyne MASAI,21 NOV 1993,KEN,7,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1166.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14472843,toplist
17.0,15:00.48,,Betsy SAINA,30 JUN 1988,KEN,2f1,,"Palo Alto, CA (USA)",02 MAY 2015,1162.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14363050,toplist
18.0,15:02.68,,Janet KISA,05 DEC 1992,KEN,6,,"National Stadium, Beijing (CHN)",30 AUG 2015,1158.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14423914,toplist
19.0,15:03.85,,Abbey COOPER,25 MAY 1992,USA,3,,Heusden-Zolder (BEL),18 JUL 2015,1156.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14451797,toplist
20.0,15:05.19,,Belaynesh OLJIRA,26 JUN 1990,ETH,9,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1153.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14374540,toplist
21.0,15:05.58,,Nicole TULLY,30 OCT 1986,USA,3f1,,"Palo Alto, CA (USA)",02 MAY 2015,1152.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14320686,toplist
22.0,15:06.44,,Jessica O'CONNELL,10 FEB 1989,CAN,4f1,,"Palo Alto, CA (USA)",02 MAY 2015,1151.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14267438,toplist
23.0,15:06.45,,Marielle HALL,28 JAN 1992,USA,2,,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1151.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14366610,toplist
24.0,15:07.18,,Emily INFELD,21 MAR 1990,USA,4,,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1149.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14313263,toplist
25.0,15:07.38,,Susan KUIJKEN,08 JUL 1986,NED,6,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1149.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14291825,toplist
26.0,15:07.73,,Maureen KOSTER,03 JUL 1992,NED,5f1,,"Palo Alto, CA (USA)",02 MAY 2015,1148.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14372338,toplist
27.0,15:08.29,,Ayuko SUZUKI,08 OCT 1991,JPN,9,,"National Stadium, Beijing (CHN)",30 AUG 2015,1147.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14428635,toplist
28.0,15:08.39,,Perine NENGAMPI,1989,KEN,8,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1147.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14477600,toplist
29.0,15:09.62,,Eloise WELLINGS,09 NOV 1982,AUS,10,,"National Stadium, Beijing (CHN)",30 AUG 2015,1144.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14271451,toplist
30.0,15:10.02,,Shalane FLANAGAN,08 JUL 1981,USA,5,,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1144.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14310164,toplist
31.0,15:11.17,,Madeleine HEINER,15 MAY 1987,AUS,7f1,,"Palo Alto, CA (USA)",02 MAY 2015,1141.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14271970,toplist
32.0,15:12.22,,Emily SISSON,12 OCT 1991,USA,1,,"New York, NY (USA) (i)",28 FEB 2015,1163.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14321386,toplist
33.0,15:13.16,,Alemitu HAWI,14 NOV 1996,ETH,1,,Huelva (ESP),10 JUN 2015,1138.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14730995,toplist
34.0,15:13.73,,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1,,Kitakyushu (JPN),29 NOV 2015,1137.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14372447,toplist
35.0,15:13.82,,Stephanie TWELL,17 AUG 1989,GBR,8f1,,"Palo Alto, CA (USA)",02 MAY 2015,1136.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14276601,toplist
36.0,15:15.18,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,7,,"Bislett Stadion, Oslo (NOR)",11 JUN 2015,1134.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14292573,toplist
37.0,15:15.42,,Rosemary WANJIRU,09 DEC 1994,KEN,1f1,,Gifu (JPN),27 SEP 2015,1133.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14483460,toplist
38.0,15:15.77,,Azmera GEBRU,31 OCT 1995,ETH,12,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1133.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14428518,toplist
39.0,15:16.12,,Jennifer WENTH,24 JUL 1991,AUT,5,,Heusden-Zolder (BEL),18 JUL 2015,1132.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14270706,toplist
40.0,15:16.43,,Yuka MIYAZAKI,21 AUG 1992,JPN,2,,Kitakyushu (JPN),29 NOV 2015,1131.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14504804,toplist
41.0,15:16.60,,Katie MACKEY,12 NOV 1987,USA,9f1,,"Palo Alto, CA (USA)",02 MAY 2015,1131.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14310264,toplist
42.0,15:16.69,,Birtukan Fente ALEMU,18 JUN 1989,ETH,10,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1131.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14259942,toplist
43.0,15:16.82,,Misaki ONISHI,24 FEB 1985,JPN,10f1,,"Palo Alto, CA (USA)",02 MAY 2015,1131.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14287598,toplist
44.0,15:17.62,,Azusa SUMI,12 AUG 1996,JPN,1f1,,Kitami (JPN),12 JUL 2015,1129.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14524081,toplist
45.0,15:18.02,,Nikki HAMBLIN,20 MAY 1988,NZL,11f1,,"Palo Alto, CA (USA)",02 MAY 2015,1128.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14275215,toplist
46.0,15:18.53,,Ashley HIGGINSON,17 MAR 1989,USA,12f1,,"Palo Alto, CA (USA)",02 MAY 2015,1127.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14312552,toplist
47.0,15:18.85,,Jessica TONN,15 FEB 1992,USA,13f1,,"Palo Alto, CA (USA)",02 MAY 2015,1127.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14335825,toplist
48.0,15:18.88,,Gulshat FAZLITDINOVA,28 AUG 1992,RUS,1,,Sochi (RUS),28 MAY 2015,1127.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14376856,toplist
49.0,15:19.01,,Gabriele GRUNEWALD,25 JUN 1986,USA,1f1,,"Palo Alto, CA (USA)",03 APR 2015,1126.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14304816,toplist
50.0,15:19.06,,Emily PLUCK,07 JUL 1990,AUS,14f1,,"Palo Alto, CA (USA)",02 MAY 2015,1126.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14271463,toplist
51.0,15:19.15,,Nicole SIFUENTES,30 JUN 1986,CAN,2f1,,"Palo Alto, CA (USA)",03 APR 2015,1126.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14268054,toplist
52.0,15:19.30,,Buzuayehu MOHAMED,04 JAN 1996,ETH,2,,Huelva (ESP),10 JUN 2015,1126.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14595095,toplist
53.0,15:19.42,,Alisha WILLIAMS,05 FEB 1982,USA,3f1,,"Palo Alto, CA (USA)",03 APR 2015,1126.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14324214,toplist
54.0,15:19.50,,Stephanie GARCIA,03 MAY 1988,USA,15f1,,"Palo Alto, CA (USA)",02 MAY 2015,1126.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14310707,toplist
55.0,15:20.20,,Kasumi NISHIHARA,01 MAR 1989,JPN,6,,Heusden-Zolder (BEL),18 JUL 2015,1124.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14287422,toplist
56.0,15:20.21,,Yuika MORI,25 JAN 1988,JPN,16f1,,"Palo Alto, CA (USA)",02 MAY 2015,1124.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14287201,toplist
57.0,15:20.52,,Haftamnesh TESFAYE,28 APR 1994,ETH,5,,"Olympic Stadium, London (GBR)",25 JUL 2015,1124.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14477373,toplist
58.0,15:21.10,,Veronicah Nyaruai WANJIRU,29 OCT 1989,KEN,1,,Carquefou (FRA),19 JUN 2015,1122.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14289384,toplist
59.0,15:21.40,,Miyuki UEHARA,22 NOV 1995,JPN,2f1,,Kitami (JPN),12 JUL 2015,1122.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14483458,toplist
60.0,15:22.00,,Laura WHITTLE,27 JUN 1985,GBR,7,,Heusden-Zolder (BEL),18 JUL 2015,1121.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14275519,toplist
61.0,15:23.82,,Louise CARTON,16 APR 1994,BEL,8,,Heusden-Zolder (BEL),18 JUL 2015,1117.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14404517,toplist
62.0,15:23.85,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,1,,Mungyeong (KOR),05 OCT 2015,1117.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14289192,toplist
63.0,15:24.25,,Lidia RODRÍGUEZ,26 MAY 1986,ESP,9,,Heusden-Zolder (BEL),18 JUL 2015,1116.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14260600,toplist
64.0,15:24.58,,Yelena NAGOVITSYNA,07 DEC 1982,RUS,2,,Sochi (RUS),28 MAY 2015,1116.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14299204,toplist
65.0,15:25.01,,Stella CHESANG,01 DEC 1996,UGA,12,,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015,1115.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14464203,toplist
66.0,15:25.20,,Buzunesh GETACHEW,18 APR 1997,ETH,3,,Carquefou (FRA),19 JUN 2015,1115.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14672912,toplist
67.0,15:25.34,,Neely SPENCE GRACEY,16 APR 1990,USA,5f1,,"Palo Alto, CA (USA)",03 APR 2015,1114.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14321795,toplist
68.0,15:25.54,,Riko MATSUZAKI,24 DEC 1992,JPN,4,,Nagoya (JPN),28 JUN 2015,1114.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14375867,toplist
69.0,15:25.63,,Kate AVERY,10 OCT 1991,GBR,6f1,,"Palo Alto, CA (USA)",03 APR 2015,1114.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14274416,toplist
70.0,15:25.78,,Sentayehu LEWETEGN,09 MAY 1996,ETH,3,,Huelva (ESP),10 JUN 2015,1114.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14672195,toplist
71.0,15:26.46,,Mary Teresa CULLEN,17 AUG 1982,IRL,12,,Heusden-Zolder (BEL),18 JUL 2015,1112.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14283178,toplist
72.0,15:27.13,,Desiree DAVILA,26 JUL 1983,USA,2,,"Concord, MA (USA)",04 JUN 2015,1111.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14308638,toplist
73.0,15:27.60,,Rhona AUCKLAND,11 MAY 1993,GBR,7,,"Olympic Stadium, London (GBR)",25 JUL 2015,1110.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14416574,toplist
74.0,15:27.94,,Trihas GEBRE,29 APR 1990,ESP,4,,Huelva (ESP),10 JUN 2015,1109.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14259852,toplist
75.0,15:28.32,,Natsuki OMORI,22 JUN 1994,JPN,6,,Nagoya (JPN),28 JUN 2015,1109.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14441904,toplist
76.0,15:28.6h,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,2,,Nairobi (KEN),11 JUL 2015,1108.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14375882,toplist
77.0,15:28.71,,Liv WESTPHAL,22 DEC 1993,FRA,9,,"Olympic Stadium, London (GBR)",25 JUL 2015,1108.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14424702,toplist
78.0,15:28.74,,Alia SAEED MOHAMMED,18 MAY 1991,UAE,1,,Wuhan (CHN),04 JUN 2015,1108.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14418938,toplist
79.0,15:28.78,,Camille BUSCOMB,11 JUL 1990,NZL,1,,Auckland (NZL),15 DEC 2015,1108.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14292910,toplist
80.0,15:28.81,,Dera DIDA,26 OCT 1996,ETH,5,,Huelva (ESP),10 JUN 2015,1108.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14672196,toplist
81.0,15:29.26,,Dominika NOWAKOWSKA,25 JAN 1985,POL,1,,Watford (GBR),27 JUN 2015,1107.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14293651,toplist
82.0,15:29.50,,Jessica COULSON,18 APR 1990,GBR,10,,"Olympic Stadium, London (GBR)",25 JUL 2015,1107.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14274778,toplist
83.0,15:30.00,,Angela BIZZARRI,15 FEB 1988,USA,17f1,,"Palo Alto, CA (USA)",02 MAY 2015,1106.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14305913,toplist
84.0,15:30.43,,Amy CRAGG,21 JAN 1984,USA,2f2,,"Waltham, MA (USA)",13 JUN 2015,1105.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14312171,toplist
85.0,15:31.25,,Netsanet GUDETA,15 APR 1996,ETH,13,,"Stade de France, Paris-St-Denis (FRA)",04 JUL 2015,1103.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14602692,toplist
86.0,15:31.37,,Jaisha ORCHATTERI,23 MAY 1983,IND,1,,Thiruvanthapuram (IND),09 FEB 2015,1103.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14282858,toplist
87.0,15:31.62,,Courtney FRERICHS,18 JAN 1993,USA,1,,"Boston, MA (USA) (i)",05 DEC 2015,1126.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14507523,toplist
88.0,15:31.69,,Felista WANJUGU,18 FEB 1990,KEN,1f1,,Abashiri (JPN),16 JUL 2015,1102.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14289529,toplist
89.0,15:31.82,,Brenda FLORES,04 SEP 1991,MEX,2f1,,"Walnut, CA (USA)",17 APR 2015,1102.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14414965,toplist
89.0,15:31.82,,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,3,,Brazzaville (CGO),13 SEP 2015,1102.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14413307,toplist
91.0,15:31.92,,Yuka MUKAI,10 DEC 1998,JPN,1f2,,Oita (JPN),17 OCT 2015,1102.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14702246,toplist
92.0,15:32.04,,Kellyn TAYLOR,22 JUL 1986,USA,7,,"Hayward Field, Eugene, OR (USA)",28 JUN 2015,1102.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14313751,toplist
93.0,15:32.44,,Kaltoum BOUAASAYRIYA,23 AUG 1982,MAR,1,,Rabat (MAR),07 JUN 2015,1101.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14438367,toplist
94.0,15:32.46,,Emma BATES,08 JUL 1992,USA,7f1,,"Palo Alto, CA (USA)",03 APR 2015,1101.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14453636,toplist
95.0,15:32.53,,Mariam WAITHIRA,23 DEC 1996,KEN,2f1,,Hiroshima (JPN),18 APR 2015,1101.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14562715,toplist
96.0,15:32.55,,Dominique SCOTT,24 JUN 1992,RSA,18f1,,"Palo Alto, CA (USA)",02 MAY 2015,1101.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14941416,toplist
97.0,15:32.67,,Yuka ANDO,16 MAR 1994,JPN,2,,Tajimi (JPN),12 OCT 2015,1101.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14419637,toplist
98.0,15:32.88,,Erin FINN,19 NOV 1994,USA,19f1,,"Palo Alto, CA (USA)",02 MAY 2015,1100.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14462727,toplist
99.0,15:32.89,,Katie MATTHEWS,19 NOV 1990,USA,4,,"Concord, MA (USA)",04 JUN 2015,1100.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14326383,toplist
100.0,15:33.15,,Rachel CLIFF,01 APR 1988,CAN,8f1,,"Palo Alto, CA (USA)",03 APR 2015,1100.0,women_5000m,2015,https://worldathletics.org/athletes/athlete=14268196,toplist
1.0,14:12.59,,Almaz AYANA,21 NOV 1991,ETH,1,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1257.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14259917,toplist
2.0,14:25.78,,Hellen OBIRI,13 DEC 1989,KEN,2,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1230.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14424921,toplist
3.0,14:26.17,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1230.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14288971,toplist
4.0,14:29.50,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1223.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14289100,toplist
5.0,14:29.82,,Senbere TEFERI,03 MAY 1995,ETH,3,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1222.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14477329,toplist
6.0,14:33.30,,Etenesh DIRO,10 MAY 1991,ETH,4,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1215.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14377849,toplist
7.0,14:33.95,,Mercy CHERONO,07 MAY 1991,KEN,2,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1214.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14288952,toplist
8.0,14:37.61,,Yasemin CAN,11 DEC 1996,TUR,6,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1207.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14601536,toplist
9.0,14:38.70,,Janet KISA,05 DEC 1992,KEN,4,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1205.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14423914,toplist
10.0,14:38.92,,Shannon ROWBURY,19 SEP 1984,USA,5,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1204.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14320310,toplist
11.0,14:39.56,,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,6,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1203.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14413307,toplist
12.0,14:41.58,,Ababel YESHANEH,22 JUL 1991,ETH,5,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1199.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14465270,toplist
13.0,14:41.73,,Tirunesh DIBABA,01 JUN 1985,ETH,1,,Kortrijk (BEL),09 JUL 2016,1199.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14259871,toplist
14.0,14:42.57,,Belaynesh OLJIRA,26 JUN 1990,ETH,5,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1197.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14374540,toplist
15.0,14:42.84,,Dera DIDA,26 OCT 1996,ETH,8,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1197.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14672196,toplist
16.0,14:43.42,,Irine Chepet CHEPTAI,04 FEB 1992,KEN,6,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1195.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14288936,toplist
17.0,14:43.58,,Alemitu HAROYE,09 MAY 1995,ETH,6,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1195.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14471428,toplist
18.0,14:43.98,,Sally KIPYEGO,19 DEC 1985,KEN,7,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1194.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14289173,toplist
19.0,14:44.67,,Betsy SAINA,30 JUN 1988,KEN,8,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1193.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14363050,toplist
20.0,14:45.63,,Letesenbet GIDEY,20 MAR 1998,ETH,1,,Barcelona (ESP),30 JUN 2016,1191.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14654918,toplist
21.0,14:47.24,,Margaret Chelimo KIPKEMBOI,09 FEB 1993,KEN,8,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1188.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14375882,toplist
22.0,14:48.14,,Molly HUDDLE,31 AUG 1984,USA,11,,"Hayward Field, Eugene, OR (USA)",27 MAY 2016,1186.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14313054,toplist
23.0,14:49.95,,Meraf BAHTA,24 JUN 1989,SWE,7,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1183.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14262200,toplist
24.0,14:51.04,,Genet YALEW,31 DEC 1992,ETH,9,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1180.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14259696,toplist
25.0,14:57.53,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,7,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1168.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14292573,toplist
26.0,14:59.00,,Stephanie TWELL,17 AUG 1989,GBR,11,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1165.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14276601,toplist
27.0,14:59.78,,Gelete BURKA,23 JAN 1986,ETH,12,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1163.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14259909,toplist
28.0,15:00.21,,Gotytom GEBRESLASE,15 JAN 1995,ETH,13,,"Stadio Olimpico, Roma (ITA)",02 JUN 2016,1163.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14477379,toplist
29.0,15:00.69,,Susan KUIJKEN,08 JUL 1986,NED,8,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1162.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14291825,toplist
30.0,15:00.91,,Emily INFELD,21 MAR 1990,USA,3,,"New York, NY (USA) (i)",20 FEB 2016,1186.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14313263,toplist
31.0,15:01.59,,Eloise WELLINGS,09 NOV 1982,AUS,9,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1160.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14271451,toplist
32.0,15:02.67,,Agnes Jebet TIROP,23 OCT 1995,KEN,9,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1158.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14289007,toplist
33.0,15:04.05,,Madeleine HILLS,15 MAY 1987,AUS,10,,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1155.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14271970,toplist
34.0,15:04.08,,Nicole TULLY,30 OCT 1986,USA,2f1,,"Palo Alto, CA (USA)",01 MAY 2016,1155.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14320686,toplist
35.0,15:05.00,,Eilish MCCOLGAN,25 NOV 1990,GBR,13,,"Boudewijnstadion, Bruxelles (BEL)",09 SEP 2016,1153.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14275729,toplist
36.0,15:05.45,,Sheila CHEPKIRUI,27 DEC 1990,KEN,1,,Durban (RSA),23 JUN 2016,1152.0,women_5000m,2016,https://worldathletics.org/athletes/athlete=14289156,toplist
